name,title,source,courtesy_name,pseudonym,birth_year,birth_year_type,death_year,death_year_type,native_place,hometown_province,hometown_city,hometown_county,town,village,source_area,period,faction,summary,crimes,fate,residence_changes,harm_level,harm_name,harm_desc,period_raw,period_note,period_start,period_end,merged_count
徐渐九,伪抚顺市副市长,traitors,,,,exact,,exact,,,,,,,,1937-1945,,伪职：伪抚顺市副市长；罪行：接续伪市政，执行日伪战时物资搜刮，管控城市户口、劳工摊派。；结局：光复后逮捕判刑。,,未知,,B,乙级,市县厅局级,抗日战争时期,,1937,1945,1
徐翻译,嵊县日军据点翻译特务,traitors,,,,exact,,exact,嵊县甘霖,浙江,绍兴,,,,,1937-1945,,伪职：嵊县日军据点翻译特务；罪行：日军翻译，助纣为虐，多次告密抓捕爱国群众，民愤极大。；结局：被抗日志士设计锄奸处决。,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,2
赵金科,伪临清县新民会会长、伪顺德道剿共队长,traitors,,,,unknown,,unknown,河北,河北,,,,,,1942-1945,,利用新民会宣传奴化思想，组织汉奸情报网，向日军提供抗日活动情报，协助抓捕进步群众。；率剿共队多次深入信都山区“清剿”，实行烧光、杀光、抢光政策。,,未知,,C,丙级,基层维持会/地方自治头目,1942-1945,,1942,1945,1
周占元,伪易县维持会会长、伪神池县维持会会长,traitors,,,,unknown,,unknown,山西、河北,山西、河北,,,,,,1937-1939,,日军占领神池后率先投敌，组织维持会，为日军筹集粮款，指认抗日家属，导致多人被捕杀害。；日军占领易县初期，组织维持会为日军筹粮派款，提供民夫和向导，帮助日军建立伪政权。,,未知,,C,丙级,基层维持会/地方自治头目,1937-1939,,1937,1939,1
马占魁,伪灵石县自卫团团长、定襄县伪税务局局长、平陆县伪警备队中队长,traitors,,,,unknown,,unknown,山西,山西,,,,,,1938-1945,,为日军征收各种苛捐杂税，横征暴敛，逼死多名交不起税的农民，并贪污部分税款。；率自卫团为日军站岗放哨，截击抗日游击队，杀害多名抗日军属。；率伪警备队多次围剿抗日游击队，烧毁村庄，抢夺牲畜，杀害无辜百姓，罪行累累。,,未知,,B,乙级,市县厅局级,1938-1945,,1938,1945,1
高健,瓦坡维持会会长（1938年）,traitors,,,,exact,,exact,中牟,,,,,,,1937-1945,,伪职：瓦坡维持会会长（1938年）；罪行：中牟最早附逆人员，花园口决堤后日军占据中牟北部，主动投靠日军建立维持会,,未知,,C,丙级,基层维持会/地方自治头目,抗日战争时期,,1937,1945,2
王季章,伪冀南道后期道尹、伪顺德道道尹，任职四年；推行治安强化运动，统筹 15 县清乡、修筑炮楼封锁沟，奴化教育。,traitors,,,,exact,,exact,冀东,河北,,,,,,1937-1945,,伪职：伪冀南道后期道尹、伪顺德道道尹，任职四年；推行治安强化运动，统筹 15 县清乡、修筑炮楼封锁沟，奴化教育。；结局：1943 调走，抗战胜利后判处无期徒刑,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
郭振如,汉奸团长,traitors,,,,exact,,exact,鹿邑县,,,,,,,1937-1945,,伪职：汉奸团长；罪行：1939年4月25日，率两个团的汉奸武装配合日军突袭鹿邑县城,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,2
杨晋源,九一八后伪营口县首任知事（县长）,traitors,,,,exact,,exact,营口,辽宁,营口,,,,,1937-1945,,伪职：九一八后伪营口县首任知事（县长）；罪行：日军占领营口后立即投降，组建伪营口县公署；协助日军接管城市，张贴安民布告，维持殖民统治，镇压本地反日活动，实权掌握在日本参事官手中。；结局：抗战胜利后以汉奸罪逮捕判刑。,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,1
邱玉亭,特务汉奸,traitors,,,,exact,,exact,武汉（特务汉奸）,,,,,,,1937-1945,,伪职：特务汉奸；罪行：特务汉奸；结局：1945年10月被逮捕,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
哈斯瓦齐尔,伪察哈尔右翼前旗警察署署长、伪蒙古军第7师师长,traitors,,,,unknown,,unknown,内蒙古,内蒙古,,,,,,1938-1945,,在乌兰察布地区参与“铁壁合围”行动，围剿抗日武装。；指挥伪警察在旗内搜捕抗日地下工作者，严刑逼供，并配合日军进行“治安强化运动”，残害无辜百姓。,,未知,,B,乙级,市县厅局级,1938-1945,,1938,1945,1
于祯,伪汤原山林警察大队大队长,traitors,,,,exact,,exact,伊春老钱柜、汤旺河林区,黑龙江,伊春,,,,,1937-1945,,伪职：伪汤原山林警察大队大队长；罪行：受日军收买，掌控百余人山林警察武装；帮助日军盗伐小兴安岭木材，进山讨伐抗联，抓捕接济抗联的伐木工人；后经李兆麟争取一度反正，不久动摇重新倒向日军，继续围剿抗联六军根据地中共黑龙江...。；结局：1937 年被抗联六军击毙。,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,2
韩守田,走私资敌劣绅,traitors,,,,exact,,exact,阜南北部边境（靠近怀远沦陷区）,安徽,阜阳,,,,,1937-1945,,伪职：走私资敌劣绅；罪行：地主，私设通道，向沦陷区输送粮食牲畜，贩卖鸦片，包庇逃亡汉奸，拒绝向抗日后方缴纳公粮。；结局：抗战胜利后肃奸审判，没收土地，有期徒刑。,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
董修文,阳新“中央治安维持会”副会长,traitors,,,,exact,,exact,阳新县,,,,,,,1937-1945,,伪职：阳新“中央治安维持会”副会长；罪行：与刘广滋一同组织伪维持会,,未知,,C,丙级,基层维持会/地方自治头目,抗日战争时期,,1937,1945,2
毛景春,江山维持会骨干,traitors,,,,exact,,exact,江山城区,浙江,衢州,,,,,1937-1945,,伪职：江山维持会骨干；罪行：协助周渭清管理市面，向各商铺摊派物资资敌。；结局：清算运动判刑。,,未知,,C,丙级,基层维持会/地方自治头目,抗日战争时期,,1937,1945,1
杨本正,汉奸（八台人）,traitors,,,,exact,,exact,舞阳县,,,,,,,1937-1945,,伪职：汉奸（八台人）；罪行：为日军充当密探，经常潜回八台游击纵队活动区刺探情报，出卖抗日武装；结局：被游击队捕杀,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
刘贵堂,伪辛集维持会会长,traitors,,,,unknown,,unknown,河北,河北,,,,,,1938-1942,,协助日军建立伪政权，强征民夫修筑炮楼，搜刮民间物资。,,未知,,C,丙级,基层维持会/地方自治头目,1938-1942,,1938,1942,1
吴子玉,伪临榆县警察局长；配合山海关宪兵队，抓捕进出关地下交通员，刑讯被捕群众。,traitors,,,,exact,,exact,临榆,河北,秦皇岛,,,,,1937-1945,,伪职：伪临榆县警察局长；配合山海关宪兵队，抓捕进出关地下交通员，刑讯被捕群众。；结局：解放后镇反公审枪决,,未知,,B,乙级,市县厅局级,抗日战争时期,,1937,1945,3
李连生,伪丰润警察所特务系长，特务头目，专门搜捕地下交通站，酷刑逼供被捕人员。,traitors,,,,exact,,exact,丰润,河北,唐山,,,,,1937-1945,,伪职：伪丰润警察所特务系长，特务头目，专门搜捕地下交通站，酷刑逼供被捕人员。；结局：解放后清算处死,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
秦冠三,伪特务二大队队长（原土匪）,traitors,,,,exact,,exact,潍坊地区,,,,,,,1937-1945,,伪职：伪特务二大队队长（原土匪）；罪行：用“绑票”的钱买通国民党政府要人，被收编为厉文礼部特务二大队。1945年9月被张天佐改编为“潍县保安二大队”,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,1
王振纲,五寨县伪县长、伪丰润县知事（县长）、伪临汾县新民会会长、伪五台县保安队队长、伪冀南道保安队司令、伪唐山地区“剿共”司令、伪密云县保安团团长、伪开滦煤矿矿警队队长（唐山）、伪正定县知事、伪沧县保安队队长、伪津海道（沧州属）保安队司令、伪玉田县特务队队长、伪玉田县知事、伪赤城县保安队队长、伪运河区维持会会长、伪长子县保安队大队长、伪顺德道尹（邢台地区）、伪顺德道警察局局长、隆平县伪保安联队队长,traitors,,,,unknown,,unknown,北京、山西、河北,北京、山西、河北,,,,,,1937-1945,,率保安团配合日军扫荡密云山区，围捕八路军游击队，杀害抗日干部及群众。；在临汾推行奴化教育，组织“新民会”宣传“中日亲善”，诱骗青年参加伪军。；率领伪军多次袭击八路军游击队，抓捕并杀害抗日干部和群众，参与日军“三光”政策行动，烧毁村庄，掠夺粮食。；投靠日军，任五寨县伪县长，协助日军推行‘治安强化运动’，强征粮税，镇压抗日群众。；率伪保安队配合日军在长子县丹朱镇、色头镇等地扫荡，杀害抗日民兵，烧毁民房，民愤极大。……（共涉及19个地区的犯罪记录）,,未知,,C,丙级,基层维持会/地方自治头目,1937-1945,,1937,1945,1
尚连生,抗联内部奸细、日伪特务,traitors,,,,exact,,exact,黑河??北安边境地带,黑龙江,黑河,,,,,1937-1945,,伪职：抗联内部奸细、日伪特务；罪行：混入抗联制造谣言离间抗联领导人，向日军出卖讷河中心县委情报，造成地下党组织重大破坏，多次给日伪提供抗联情报。；结局：解放后被逮捕判处死刑。,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,2
盛代时,文化汉奸,traitors,,,,exact,,exact,武汉,,,,,,,1937-1945,,伪职：文化汉奸；罪行：伪《大楚报》文化汉奸；结局：1945年10月被逮捕,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
亢锦荣,伪武川县县长；武川是大青山根据地核心敌占据点，推行集家并村，制造无人区。,traitors,,,,exact,,exact,武川,内蒙古,呼和浩特,,,,,1937-1945,,伪职：伪武川县县长；武川是大青山根据地核心敌占据点，推行集家并村，制造无人区。；结局：战后逮捕，判处无期徒刑,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,1
刘本功,军长；司令；县长,traitors,,,,,,,山东济宁,山东,济宁,,,,,1937-1945,伪军,伪任职务：伪郓城县长、伪警备司令，外号活阎王，鲁西重要伪军，制造多起惨案。结局：1946 年济南被处决,,未知,,B,乙级,市县厅局级,抗日战争时期,,1937,1945,1
宫选三,伪铁力维持会会长，地主,traitors,,,,exact,,exact,铁力县城,黑龙江,伊春,,,,,1937-1945,,伪职：伪铁力维持会会长，地主；罪行：日伪时期依附日本；日本投降后组建维持会，收拢伪警察、地主武装，抗拒民主政权接收。；结局：1946 年反奸清算公审处决。,,未知,,C,丙级,基层维持会/地方自治头目,抗日战争时期,,1937,1945,2
杨保贵,伪宝清四区自卫大队大队长（地主）,traitors,,,,exact,,exact,宝清本德堡,黑龙江,双鸭山,,,,,1937-1945,,伪职：伪宝清四区自卫大队大队长（地主）；罪行：地主武装头目，受日军委任，率领 80 余人伪自卫团，搜捕接济抗联百姓，盘剥残害乡民。；结局：1933 年被抗日武装伏击生擒处决。,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,2
达木林道尔吉,伪郭尔罗斯前旗旗长,traitors,,,,exact,,exact,前郭尔罗斯前旗,吉林,松原,,,,,1937-1945,,伪职：伪郭尔罗斯前旗旗长；罪行：伪满时期执行日本各项政令；日本投降后组织维持会、治安队，继续把持地方，对抗民主政权。；结局：被民主政府逮捕审判。,,未知,,D,丁级,无明确职位或一般帮凶,抗日战争时期,,1937,1945,1
缪斌,伪华北新民会副会长、汪伪立法院副院长（无锡籍）,traitors,,,,exact,,exact,南京、无锡,江苏,南京,,,,,1937-1945,,伪职：伪华北新民会副会长、汪伪立法院副院长（无锡籍）；罪行：汪伪高层大汉奸，出卖国家利益；无锡缪公馆设水牢刑室，关押残害爱国志士；私下参与对日秘密媾和活动荔枝网新闻。；结局：1946 年苏州以汉奸罪枪决，是战后首个被处决的汪伪高官。,,未知,,C,丙级,基层维持会/地方自治头目,抗日战争时期,,1937,1945,1
张逸舟,军长；司令；总司令,traitors,,,,,,,福建闽侯,福建,福州,,,,,1937-1945,伪军,伪任职务：闽东海上海军伪军总司令，盘踞马祖、平潭海面，劫掠商船，为日军充当海上武装。结局：日本投降后被国民党收编，后解体，本人潜逃,,未知,,B,乙级,市县厅局级,抗日战争时期,,1937,1945,1
王之龙,茅山维持会会长（首任）,traitors,,,,exact,,exact,蕲春县茅山,,,,,,,1937-1945,,伪职：茅山维持会会长（首任）；罪行：黄柏城王海户族无赖、地痞，当了一年多会长后被“改选”掉；结局：解放后土改时被镇压,,未知,,C,丙级,基层维持会/地方自治头目,抗日战争时期,,1937,1945,1
吴蓝田,伪特务工作团团长,traitors,,,,exact,,exact,滑县（今属安阳）,,,,,,,1937-1945,,伪职：伪特务工作团团长；罪行：原滑县支部书记，1940年投靠日军；向日军提供情报导致大规模扫荡，杀害群众4000余人及大批八路军；诱骗多名女干部；结局：潜逃多年，建国后被公安部通缉逮捕并枪毙,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,1
李体元,伪保定县知事（县长）、伪鹿泉县知事、无极县伪县长,traitors,,,,unknown,,unknown,河北,河北,,,,,,1937-1945,,任伪保定县长期间，强征民夫修筑炮楼公路，向日军提供情报，迫害抗日家属。；任伪县长期间，推行日伪政权政策，组织伪警备队协助日军扫荡抗日根据地，强征粮税，镇压抗日群众。；任伪鹿泉县知事期间，积极推行日伪政权，强征民夫，搜刮粮食，配合日军“治安强化”运动，镇压抗日群众。,,未知,,C,丙级,基层头目,1937-1945,,1937,1945,1
唐仰杜,伪山东省省长（1939—1945）,traitors,,,,exact,,exact,济宁,山东,,,,,,1937-1945,,伪职：伪山东省省长（1939—1945）；罪行：邹城人（今属济宁）。1939年出任伪山东省省长，积极为日本侵略者组建伪军和各级伪政权，镇压抗日军民；结局：1951年4月29日在济南被执行枪决,,未知,,A,甲级,省部级/大军区级要员,抗日战争时期,,1937,1945,1
田杰,首任伪安泽县县长,traitors,,,,exact,,exact,,,,,,,,1937-1945,,伪职：首任伪安泽县县长；罪行：建立安泽伪政权，设立宪兵、剿共对策委员会，迫害根据地军民，杀害百姓五百余人临汾新闻网。；结局：战后逮捕判刑,,未知,,C,丙级,基层头目,抗日战争时期,,1937,1945,1
