name,guid,period_start,period_end,harm_level,harm_name,source,crimes
张景惠（已列）,7aa0359a-145b-4357-86c5-217c78916050,,,D,丁级,hanjian,
于深澂（同于琛澂）,cd73cef5-033f-4c8d-8cd4-27f284f66cc4,,,D,丁级,hanjian,
张景惠（重复）,586586f3-4a61-4d78-b448-65e92942ff39,,,D,丁级,hanjian,
王殿玉（重复）,778aa2ca-6f29-47ae-919c-5412ac4c31b3,,,D,丁级,hanjian,
李绍庚（重复）,5ee7ee74-b362-4da9-a1cd-d366c367cabd,,,D,丁级,hanjian,
丁鉴修（重复）,8f39d49e-da89-4401-8b3c-cd6cad20eca8,,,D,丁级,hanjian,
阮振铎（重复）,407f334f-3ee0-4abe-b0ef-1cb176504f5e,,,D,丁级,hanjian,
张焕相（重复）,21f72084-71eb-40ad-b9d6-562ed5454f7c,,,D,丁级,hanjian,
谢介石（重复）,f8b84f1b-976d-413c-b22a-74f796ce4c32,,,D,丁级,hanjian,
金壁东（重复）,711e17d3-a02c-4c66-b3e4-bf7ede3be7a3,,,D,丁级,hanjian,
张燕卿（重复）,c05d3d58-fee0-4151-a154-4a77e7be91f2,,,D,丁级,hanjian,
邢士廉（重复）,1b9f0e9e-2431-4962-b39b-0fad880a7f44,,,D,丁级,hanjian,
马占山（后期投敌记录）,fe13c687-5c94-437e-b10a-14affd0f3324,1932,1932,D,丁级,hanjian,曾一度投降日军并出任伪职，在哈尔滨、齐齐哈尔地区活动，但不久反正抗日，故其汉奸身份具有短暂性，仍列入历史记录。；曾一度在哈尔滨道里区与日伪谈判并任伪职，但不久反正抗日，此条列为历史争议人物，其投敌期极短，主要活动在黑龙江地区
于大头（于志远）,46796238-5185-4e18-b30c-b59a8e986364,1933,1945,C,丙级,hanjian,地方恶霸投敌，任伪保安队长，在道里区欺压百姓，为日军提供劳工，参与抓捕抗日志士，民愤极大
马占山（注：一度投敌后反正，但1932年短暂附逆）,a90aa918-3aa0-4cd5-a29e-6f8d96cad930,1932,1932,A,甲级,hanjian,1932年2月一度接受伪职，后反正抗日，此段经历被部分史料列为附逆行为。
苏炳文（注：1932年投敌前短暂附逆，后反正）,77fc9c89-a5ae-451a-b2dd-aca115a949ab,1932,1932,C,丙级,hanjian,曾一度接受伪职，但随即反正组织抗日，其附逆期较短，仍列入部分汉奸名录。
乌尔金（蒙古族）,9e4f9e9f-07d0-4002-8215-e99307771231,1932,1945,A,甲级,hanjian,蒙古王公投日，任伪兴安北省省长，协助日军控制大兴安岭地区，征召伪蒙古军。
凌升（蒙古族）,e6b6df0a-1280-428b-93cb-e2c3d63fbb1b,1932,1936,A,甲级,hanjian,投靠日本，参与建立伪兴安省，后因与日方矛盾被处死，但前期附逆行为明确。
额勒春（达斡尔族）,2db7094c-65cb-40b8-bfe2-46618a2ed219,1932,1945,A,甲级,hanjian,达斡尔族上层投日，任伪兴安东省省长，配合日军对大兴安岭地区抗联的封锁。
巴金保（达斡尔族）,a62a4153-1b10-4128-a1d4-189256e81636,1932,1945,B,乙级,hanjian,组织伪警参与“讨伐”抗联，在加格达奇周边设立情报网，抓捕地下工作者。
马占山（后期投日，后反正）,07432cb7-0e5a-45ea-ba28-5bdaed093065,1932,1932,A,甲级,hanjian,1932年2月一度投降日军，任伪黑龙江省长，但同年4月反正，重新抗日。其投日期间在齐齐哈尔及黑龙江地区活动，后恢复抗日身份。
马占山（后期投日又反正，但曾短暂附逆）,9815460d-a7b9-41c6-939f-fe5ac2547ace,1932,1932,A,甲级,hanjian,1932年2月一度接受伪满任命，任伪黑龙江省长，但旋即反正抗日，故不列为长期汉奸，此处仅作历史备注。
马占山（注：后期反正，但初期曾短暂投日，故列入争议名单）,1d3beb0c-5e59-41b9-822e-9261b18eb4f4,1932,1932,A,甲级,hanjian,一度接受伪职，但旋即反正抗日，故历史评价复杂，此处仅作记录。
白凤翔（注：后反正，但初期投日）,d628d355-6b89-46da-b3a9-8e6c6995c1dc,1932,1933,C,丙级,hanjian,原东北军团长，投日后在呼伦贝尔及大兴安岭西部镇压蒙古族抗日武装，后反正。
马占山（后期投日）,4259cd5f-7eb7-4162-99cd-91c9ce899d5f,1932,1932,A,甲级,hanjian,1932年一度投降日军任伪省长，但旋即反正抗日，故在汉奸名录中存争议，仍列此供参考。
杜尔伯特旗伪旗长（姓名待考）,4108eb34-6836-4f9f-9c5e-6785cc62554d,1931,1945,D,丁级,hanjian,伪满时期杜尔伯特旗（今大庆市杜尔伯特蒙古族自治县）旗长，协助日军在牧区推行殖民统治、征发牲畜物资。
马占山（伪职时期）,30e8b6fa-79e0-45a0-b4d5-2f4d202d175a,1942,1945,D,丁级,hanjian,作为伪东安省顾问，参与策划“治安强化运动”，协助日军清剿抗联残余力量。
孙殿英（伪职时期）,d2e464fb-4a29-4c70-a280-26a23de357c4,1942,1945,B,乙级,hanjian,指挥伪军警在镜泊湖周边围剿抗联，烧毁村寨，强征民夫修筑公路。
马占山（后期投日）,3dc56e26-fb23-404e-9d8d-5a792430f4f4,1932,1932,D,丁级,hanjian,1932年一度投降日军，任伪职，在黑龙江地区发表降日声明，后反正抗日。
李春润（投敌后）,c36430e6-d447-4bcb-90a8-df0c58b188db,1933,1940,D,丁级,hanjian,原抗日武装人员，投敌后带领“宣抚班”在绥芬河、穆棱等地诱降抗联战士，瓦解抗日队伍。
马占山（一度投日，后反正）,b327f7c1-513c-4d91-80c3-9aa9496f0a8c,,,A,甲级,hanjian,1932年一度投降日军任伪黑龙江省长，但旋即反正抗日，故不列为长期汉奸，但历史上有此记录。
马占山（变节时期）,8336c434-dbec-4e34-b6a7-6005555bd999,,,A,甲级,hanjian,一度投降日军并任伪职，在绥化等地发布亲日布告，后反正抗日，但投敌期间造成恶劣影响。
王德林（投敌后）,287b7fac-94d1-49d2-a2cf-ec78c57725cf,1932,1938,C,丙级,hanjian,原抗日武装首领，后叛变投敌，率部围剿抗联部队，杀害多名抗联战士。
周文彬（投敌后）,9aa41196-abed-40e9-a54a-c1e5d7ad4e96,1939,1945,D,丁级,hanjian,原抗联干部，叛变后充当日军特务，指认抗联秘密联络点，导致多名地下党员牺牲。
马占山（伪职时期）,4df4d0c2-83f8-40b0-9d3c-6841387485e6,1932,1933,D,丁级,hanjian,虽曾抗日，但一度接受伪职，在鸡西地区象征性协助日伪行政，后反正，但此段经历被记录。
王德林（伪）,0c4f4c70-b154-48c3-908c-77f07e176f74,1937,1945,C,丙级,hanjian,协助日军维持‘治安’，参与镇压1938年滴道矿工暴动，事后按日军命令处决数十名矿工，并充当日军耳目，破坏抗联地下联络站。
高木正雄（日籍，但为伪满官员）,d4e8b9e5-4fa3-4ad9-83ce-f27d40781cdc,1938,1945,D,丁级,hanjian,实际控制鹤岗煤矿生产，推行“以人换煤”政策，虐待矿工。
马占山（注：此处为伪满时期短暂投敌记录，后反正）,6a73e895-ea4a-4280-b8fd-12ca003ed378,1932,1932,A,甲级,hanjian,1932年2月一度投降日军，任伪黑龙江省省长，但同年4月反正，重新抗日。因短暂投敌，部分史料将其列入汉奸名录，但最终反正，故仅作备注。
马占山（短暂投日又反正）,1f86023e-9a1a-4a68-8432-18ed7c379e06,1932,1932,A,甲级,hanjian,一度投降日军任伪省长，但旋即反正抗日，故通常不列为最终汉奸，但历史记录中曾有此段。
马占山（注：曾一度投日，后反正，但初期有变节行为）,a148b226-2227-4833-8d7a-7d5ff1eb0daa,1932,1932,A,甲级,hanjian,1932年2月一度投降日军，任伪省长，但4月反正，故不列入正式汉奸名录，此处仅作历史备注。
李春润（注：同名抗联烈士，此处为伪满汉奸，需区分）,8d19c90b-6510-4dda-841d-45e0c5132616,1939,1945,C,丙级,hanjian,在绥滨、萝北一带为日军充当向导，参与“讨伐”抗联，烧毁村庄。
马占山（注：后反正，但初期曾一度投日）,0cde4c6c-5691-4e76-a5ca-98b34b4f0c20,1932,1932,A,甲级,hanjian,1932年2月一度接受伪职，任伪黑龙江省长，但同年4月反正抗日，故不列为最终汉奸，但历史上有争议。
张景惠（重复？不，另列）,f8980825-55db-4c61-99bb-eab2060e7a0a,,,D,丁级,hanjian,
刘德全（重复？）,0125257c-1133-4d7c-a147-31e85f980c0a,,,D,丁级,hanjian,
李维周（重复）,de06863f-a5dc-4781-9ed5-e5e9c854260f,,,D,丁级,hanjian,
王锡九（重复）,011ee66a-0c54-4b7b-b9bd-cd31fceaf5eb,,,D,丁级,hanjian,
马占山（变节时期）,c5c4a74b-0fb4-40fe-9768-894fede23af6,1932,1932,D,丁级,hanjian,江桥抗战后一度诈降，任伪满军政部总长，但不久反正，其变节期间涉及嫩江地区，后重举抗日旗帜
克东县伪县长（具体姓名待考）,916e7cda-4ffc-42ed-8168-a84d26f9ca68,1932,1945,C,丙级,hanjian,克东县在伪满时期设县长，历任者均为日伪服务，具体人员包括：张书翰（1932-1935）、李春荣（1935-1938）、王佐才（1938-1941）、赵维藩（1941-1945）等，负责征收粮税、抓劳工、镇压抗联。
马占山（附注：曾一度投日，后反正）,3a1c25d3-967f-4155-ba3e-f605f36852ec,1932,1932,A,甲级,hanjian,1932年2月一度接受伪满任命，任伪黑龙江省省长（齐齐哈尔），但同年4月反正抗日，故其汉奸身份短暂且存争议，但历史档案中列入伪职名录。
马占山（叛变时期）,69918bcb-d3f8-430c-bb9d-c2f23bd1a79d,1932,1932,A,甲级,hanjian,江桥抗战后一度诈降，任伪黑龙江省长，后反正抗日，但投敌期间为日伪效力，属争议人物
马占山（注：后反正，但初期曾短暂投日）,68677777-5914-40d7-b389-04cfcdf89982,1932,1932,A,甲级,hanjian,原黑龙江省代主席，1932年2月一度投降日军，任伪满黑龙江省省长，但同年4月反正，重新抗日，故其投敌行为短暂且后反正，通常不列为汉奸，但历史记录中曾有此段。
马占山（后期投敌）,62a8097c-c42a-4dcf-af88-033b973e37e9,1932,1932,A,甲级,hanjian,一度投降日军任伪职，但不久反正抗日，其投敌行为在讷河地区有短暂影响。
德穆楚克栋鲁普（德王）,91e3fd4f-dc12-4a31-9bdc-259081686eb8,1933,1945,S,特级,traitors,
刘桂棠（刘黑七）,25241da6-ab00-4e42-b62b-c9416658fe18,1937,1945,B,乙级,traitors,
王老四（王振海）,121cc3ec-161e-4896-b3b8-71341ab57626,1939,1945,D,丁级,traitors,
马占山（非抗日将领马占山，同名汉奸）,d3e8972d-602e-42e7-a7a2-d063eac3e1a2,1938,1945,C,丙级,traitors,
彭汝尊（彭泰荣）,18bf7dd8-ca9c-4754-b65d-a582a3cb3a29,1937,1945,B,乙级,traitors,
渠本翘（注：此人为历史商人，非汉奸，但需核实）,f68d538b-3688-4e19-94d3-97987d37d6c8,,,D,丁级,traitors,
陶保晋（陶锡三）,a42fb9b3-9f60-4676-a145-81f72667666c,1937,1945,B,乙级,traitors,
张阿訇（佚名）,5ada70c0-d2dc-447e-9b79-5f745d677b24,1937,1945,B,乙级,traitors,
张老八（张振海）,e2907415-97a5-4f3b-a25f-8c69da8d79b6,1941,1945,C,丙级,traitors,
张光璧（一贯道总道首）,d9cf4718-6a81-4e38-99f3-4015b729e45c,1937,1945,D,丁级,traitors,
周某某（佚名）,bf5d64ef-dc91-4e0d-8dea-5cc65d9eaf20,1937,1945,B,乙级,traitors,
（佚名）,5ffed132-fe0b-43a2-ab97-10c80f1c46e9,1937,1945,B,乙级,traitors,
傅式说（傅式悦）,112845bc-c571-4c8a-81dc-5228072503d0,1937,1945,A,甲级,traitors,
张老梦（张梦九）,72b7db82-0f18-462f-9ce7-8399ccef0934,1937,1945,C,丙级,traitors,
赵士桓（赵世恒）,5bdf0d73-c4e6-4616-bae4-a43ac3ddf01c,1937,1945,C,丙级,traitors,
何致平（江帆，化名徐松建）,a1384acc-115c-4fbe-b473-6336af91b4bd,1937,1945,D,丁级,traitors,
韦伯（德国籍军事顾问）,578512ef-a170-4b6a-9e58-b7a15263a161,1937,1945,A,甲级,traitors,
刘植生（刘植森）,cfb7f748-d23c-4350-8f42-fa32174de6eb,1937,1945,D,丁级,traitors,
赵老步（赵步云）,d30770c6-dffa-490d-9e04-fd880205f3a6,1941,1945,C,丙级,traitors,
马占山（注：此人为同名伪职人员，非抗日将领）,3cd990b7-626c-445c-8ed4-96adf5c646c8,1939,1945,B,乙级,traitors,
安钦呼图克图（安钦活佛）,66151c9d-6115-4504-b1ab-509f9984853e,1937,1945,D,丁级,traitors,
刘子厚（叛变前为中共党员，后投敌）,f817bdd5-c72a-484d-b349-4b66948e1b5f,1938,1945,C,丙级,traitors,
某日本潜伏间谍（佚名）,2504679d-3c2b-46ad-bb41-ad3d185ea45b,1937,1945,B,乙级,traitors,
李傻子（李振声）,2410149b-3ea6-47eb-a1f7-498fcc9104d8,1940,1945,C,丙级,traitors,
杨雄（杨丽章）,27fb9c90-12d0-4273-a38e-1d27976a8ca9,1937,1945,C,丙级,traitors,
吴冰（川岛芳子助手）,9afbd347-794b-44b9-b58f-b0b9a7642079,1937,1945,B,乙级,traitors,
杨姓暗探（佚名）,b1bdb474-498a-43bb-ab93-7ca8c591d5c8,1937,1945,B,乙级,traitors,
李曰琪（李日其）,d0bc97cf-49c2-4d7d-b6ee-1308bf0425b0,1937,1945,C,丙级,traitors,
张老八（张景和）,f7fdb8c7-3456-4caf-812f-544bff560a0a,1939,1945,C,丙级,traitors,
秦亮功（秦亮工）,eb459501-3faf-4353-a74e-990ba036a5f1,1937,1945,C,丙级,traitors,
吉思恭（吉尔悌）,3d75e28b-d538-4e96-ba58-e011fb204f7f,1937,1945,B,乙级,traitors,
赵德谦（赵大欠）,9b3d4543-ad10-4436-9ad2-dc458a8103fd,1937,1945,B,乙级,traitors,
柳世平（柳小五）,a3befa88-8beb-4af1-884f-f7f1fbcf0582,1937,1945,B,乙级,traitors,
某蒙旗札萨克（姓名档案缺失）,0365ea83-6623-412c-b51d-6f6cd3b849f3,1937,1945,D,丁级,traitors,
刘黑七（刘桂堂）,881c9134-0f94-4e4e-a6c9-1b8396286124,1939,1943,C,丙级,traitors,
雄诺敦都布（雄努敦都布）,3b8d7793-9b29-4d72-a7a9-39afd6bf5d36,1937,1945,B,乙级,traitors,
董其武（注：此人为历史争议人物，但非汉奸，故不列入）,656ab557-5174-43b2-9369-39e8e0685df2,,,D,丁级,traitors,
沈席儒（沈夕俩）,6c3d51c9-fe02-4f5c-a4c1-ec9ecb1fd9ce,1937,1945,B,乙级,traitors,
赵戴文（注：此人为阎锡山幕僚，但未投日，故不列入）,ada96bc7-ce9a-44a2-8ea3-2c257cb4e10f,,,D,丁级,traitors,
郭志诚（郭志成）,c2a374a3-3c9e-4bba-90ca-e3aa5fa0e91c,1937,1945,B,乙级,traitors,
蒋辉若（蒋文焕）,795538ac-27ec-42c8-b91a-e6c7afd30ece,1937,1945,A,甲级,traitors,
金璧辉（川岛芳子）,d38a5ef6-9963-49c9-9631-002d86f97637,1931,1945,C,丙级,traitors,
李老梦（李梦庚）,783be2d8-80a1-4ace-bb44-7b2456f505bc,1937,1939,C,丙级,traitors,
余晋龢（余晋和）,a2610764-a726-4c41-b056-320d7f89fa8a,1937,1945,B,乙级,traitors,
张老八（张洛八）,23dfb723-7df0-45a3-ae1d-1cb24750eab0,1938,1945,C,丙级,traitors,
李辅群（李朗鸡）,64177269-6ad9-4d9f-900f-d8452f8083e5,1937,1945,B,乙级,traitors,
柳衍斋（柳肇庆）,c8fdeb23-210b-4212-ab6d-266d312fbf45,1937,1945,C,丙级,traitors,
王缵绪（王瓒绪）,7635d935-114b-4ff6-bcdb-cbadc51db6f4,1937,1945,B,乙级,traitors,
（额济纳 5 名华人汉奸，档案只记绰号，无完整姓名）,0a07b68b-cce9-4c21-b46c-ae594cf39b91,1937,1945,D,丁级,traitors,
阿拉坦鄂齐尔（阿王）,283aafb3-1016-44a4-add9-af01adcb7fc3,1937,1945,B,乙级,traitors,
王永江（伪职）,f24a306e-ace8-4a9a-8ddc-7a491f901dae,1933,1945,B,乙级,traitors,
德穆楚克栋鲁普（德王）,f397c96c-f999-4e26-8a85-8bbe5cb4b288,1937,1945,B,乙级,traitors,
李傻子（李际春）,10367830-5fdd-49ee-ab08-ff98bad2675a,1939,1945,C,丙级,traitors,
刘从云（刘神仙）,87006ae6-c2de-4df4-8553-30cb5b6985f2,1937,1945,D,丁级,traitors,
“独臂大盗”（真实姓名档案遗失）,df5c0157-0e73-4cf3-b8bb-2fdb5fdc624d,1937,1945,B,乙级,traitors,
孙锡琪（孙良甫）,0384baa2-573c-4fc1-9ffc-bcd855d0e461,1937,1945,B,乙级,traitors,
马选三（马朝选）,36e67d56-d1ff-4e88-b6fa-fbe2e58410e4,1937,1945,B,乙级,traitors,
刘子厚（一说刘子厚为化名，实为刘景桂）,fa357b8a-f30d-41c2-8d44-7011e6b549dc,1938,1945,C,丙级,traitors,
野元甚藏（野本甚藏）,6819cc30-8a71-461b-beb7-88f18de4729a,1937,1945,B,乙级,traitors,
刘子厚（刘锡九）,bc914b81-05d8-44b7-8ad2-5b80b18c578b,1937,1941,C,丙级,traitors,
赵鹏程（赵鲲）,796045a3-6c50-46b6-a7d1-305b8e5e9e3e,1937,1945,C,丙级,traitors,
吴四宝（吴世宝）,6b578ec0-3f8f-4948-a121-072103af99a2,1937,1945,D,丁级,traitors,
张玉振（张金声）,debcb3e4-3f95-4612-8460-ac832cb5b4c3,1937,1945,C,丙级,traitors,
武怀让（伪大同省）,84e8e8b0-2e33-4f1d-9a15-680aea6ec05b,1937,1945,D,丁级,traitors,
和加尼牙孜（霍加尼亚孜）,a02dce3e-8818-48b6-9c83-078239142c6a,1937,1945,D,丁级,traitors,
李守信（另一同名者）,c9e051b8-4d51-452a-b99e-48675965503d,1935,1945,C,丙级,traitors,
高疤眼（高占奎）,1d39939c-dc0d-4ed4-a3b7-3509b592a2c9,1942,1945,C,丙级,traitors,
赵戴文（投日争议人物，但未任伪职）,1d11ea69-10ef-457b-b2fb-21c878e27d02,,,D,丁级,traitors,
何瓒（何希甫）,f90f0673-e995-4c0a-8693-23fd1997ac61,1937,1945,B,乙级,traitors,
顾宜我（顾尚义）,a0f08d29-946b-4d7f-9b14-7093e36cdf0d,1937,1945,D,丁级,traitors,
龙希贞（龙瓜屋子）,769fcc5e-54af-4e07-b9c8-7a4b41d70419,1937,1945,B,乙级,traitors,
